id,name
170124,camper
170125,cosmetologist
170141,tuba
240303,father daughter relationship
210024,anime
242,new york city
1631,concentration camp
1739,holocaust (shoah)
1956,world war ii
13028,writer
21747,poland
207883,1940s
210450,noah's ark
290,angel
1252,suicide attempt
5572,fistfight
9253,slapstick comedy
14514,class differences
41005,foundling
154802,silent film
160840,dream sequence
165402,semi autobiographical
169498,car theft
183875,little tramp
185201,illegitimate child
209090,unwed mother
223172,abandoned baby
236677,out of wedlock child
237222,raised like own child
255861,good deed doer
1946,restaurant
1721,fight
9715,superhero
9717,based on comic
179101,norse mythology
179102,superhuman strength
897,rap music
2394,ghetto
736,journalist
5299,war correspondent
5565,biography
5907,palestinian-israeli conflict
191111,syria
239275,based on magazine newspaper or article
1438,office
1706,experiment
9826,murder
10123,dark comedy
14638,american
41180,security guard
186527,locked in
188960,elevator
220572,deadly game
128,love triangle
697,loss of loved one
6054,friendship
6152,supernatural
9825,growing up
9840,romance
9914,slice of life
10048,unrequited love
10683,coming of age
160246,childhood friends
162846,ghost
179430,aftercreditsstinger
195668,seinen
210024,anime
1308,secret identity
6513,cartoon
9715,superhero
9717,based on comic
10244,based on cartoon
10291,organized crime
33556,urban setting
33637,super power
163074,super villain
207268,neo-noir
247245,action noir
266013,vigilante justice
269233,good versus evil
591,cia
818,based on novel or book
1902,lisbon portugal
2111,soviet union
2695,ex-lover
3269,secret mission
3617,nuclear scientist
186450,moscow russia
331,tattoo
9856,flashback
10326,morgue
10594,money
12670,los angeles california
14964,drugs
33780,dentist
200574,motel room
232766,vengeance
256473,south african
703,detective
818,based on novel or book
2150,cocaine
2887,manipulation
3130,edinburgh scotland
3298,hallucination
4411,sexism
5340,investigation
8015,cop
9826,murder
10123,dark comedy
11719,dirty cop
14964,drugs
188991,drunkenness
207317,christmas
220448,bipolar disorder
267608,corrupt cop
246,dancing
4344,musical
9840,romance
10181,based on play or musical
11634,live performance
12990,singing
160424,live television
188237,teenage romance
818,based on novel or book
14765,church
166287,school bus
183886,illegitimate son
194982,dwarfism
209941,death of best friend
3264,korean war
9672,based on true story
12995,historical fiction
213974,korean navy
231846,operation trudy jackson
231847,general douglas macarthur
231848,operation x-ray
231849,incheon
260251,korean army
1415,small town
2626,exorcism
5340,investigation
5600,daughter
6149,police
9712,possession
9826,murder
10093,priest
10541,curse
11004,rural area
11326,shaman
12377,zombie
15001,demon
41557,shrine
162846,ghost
175681,gluttony
209568,folk horror
221728,acupuncture
233025,divination
1003,photographer
3182,seduction
14829,strangulation
155477,softcore
155531,policewoman
206947,probation officer
258,bomb
703,detective
1376,assault rifle
2150,cocaine
2394,ghetto
3688,strip club
8045,russian mafia
9826,murder
10051,heist
10085,betrayal
10856,bag of money
11719,dirty cop
15363,bank robbery
163764,death of brother
230701,atlanta georgia
630,dolphin
1196,florida
9672,based on true story
11060,trap
13088,summer
90,paris france
818,based on novel or book
916,marseille france
1624,vichy regime
1631,concentration camp
1956,world war ii
2624,czech
2652,nazi
9904,french resistance
9905,german occupation
207883,1940s
299086,nouvelle vague
490,philosophy
2269,aquarium
6054,friendship
6152,supernatural
13141,based on manga
195668,seinen
210024,anime
818,based on novel or book
970,parent child relationship
1415,small town
3376,satellite
5565,biography
6394,rocket
8232,west virginia
8902,mining accident
10508,teacher
167215,coal mine
208611,1950s
209072,sputnik
233604,rocketry
9663,sequel
549,prostitute
570,rape
726,drug abuse
1546,ambulance
1595,ex-girlfriend
10937,memory
14735,motorcycle
180307,driving
1373,killer robot
970,parent child relationship
2200,generations conflict
6075,sports
8864,amateur football (soccer)
13042,football (soccer)
223149,football (soccer) coach
5970,wrestling
6062,hostility
6075,sports
9672,based on true story
11431,wrestler
14513,wrestling coach
18009,iran
18068,teenage boy
196630,ostracism
208289,1980s
235392,wrestling team
339,submarine
2106,cold war
2111,soviet union
4607,core melt
6790,north atlantic
9672,based on true story
155652,nuclear
187056,woman director
208992,1960s
227612,nuclear submarine
736,journalist
2864,one-night stand
6946,blonde
155818,newswoman
596,adultery
1157,husband wife relationship
1326,infidelity
6157,prayer
8778,atheist
11001,religion
736,journalist
6155,afterlife
6941,tsunami
6300,puppet
9826,murder
6844,stalker
9748,revenge
9826,murder
188337,logging
4379,time travel
187056,woman director
188237,teenage romance
246466,based on young adult novel
10776,marijuana
417,corruption
445,pornography
1556,texas
2334,nightclub
6593,stripper
6614,website
9758,deception
9826,murder
10329,wealth
10391,mafia
10594,money
11578,mobster
11615,internet
14601,explosion
14964,drugs
164296,addict
202429,fired
1817,orgy
2908,secret society
3722,human body
4375,transformation
6158,cult
6270,high school
9887,surrealism
15106,psychiatrist
779,martial arts
3269,secret mission
4654,undercover agent
9748,revenge
10084,rescue
10174,delta force
10175,drug cartel
10176,gun battle
10291,organized crime
219404,action hero
1499,pastor
2587,married couple
3182,seduction
5918,painting
6023,drawing and painting
155870,polyamory
161216,blasphemy
214548,1930s
1284,identity
4056,custody battle
4367,jinx
12193,reporter
155816,ex-wife
158438,lost shoe
2087,lolita
2393,adoption
8080,saint tropez
209569,doraemon
210024,anime
3593,wilderness
9927,maine
10794,snow
33772,deer hunting
516,child abuse
1002,authority
1499,pastor
2341,nanny
2903,propaganda
10223,puritan
10886,punishment
41246,tailor
154842,school teacher
162484,future war
187020,suppression
188720,shame
194430,small village
209940,village people
210184,1910s
213856,east elbia
65,holiday
236,suicide
1441,christmas party
8126,pill
9848,family dinner
10150,end of the world
12332,apocalypse
186466,christmas horror
189966,holiday season
207317,christmas
245910,contemplating suicide
4098,civil rights
9826,murder
10909,lawyer
11435,briefcase
12670,los angeles california
33519,courtroom
392,england
3478,parrot
4459,vegetarian
8250,victorian england
15101,based on children's book
156507,rainstorm
158063,seal (animal)
167625,talking to animals
194258,shell
207928,19th century
18068,teenage boy
162804,sexual awakening
164829,cousin cousin relationship
187056,woman director
229706,sex with a minor
2383,feminism
4932,farm
9673,love
158718,lgbt
187056,woman director
210281,sisterhood
240315,mother daughter relationship
264386,lesbian
187,islam
1241,persia
2320,violent husband
2587,married couple
5600,daughter
9935,travel
10685,escape
270,ocean
830,car race
879,brain tumor
1322,money delivery
3737,dying and death
6054,friendship
6149,police
167043,road movie
14604,theft
378,prison
1803,drug addiction
1972,hearing
2137,totalitarian regime
2964,future
3236,phasing
3237,subterranean town
3249,hologram
4565,dystopia
6104,computer
6149,police
9678,mind control
12565,psychological thriller
5921,stepmother
9826,murder
14720,love affair
407,dictator
970,parent child relationship
1402,general
1627,patriotism
2106,cold war
2534,missile
3203,pilot
3366,u.s. air force
3800,airplane
6086,government
10084,rescue
10237,aerial combat
10786,colonel
13129,execution
18034,desert
33643,radical
158269,oil refinery
158778,behind enemy lines
162365,military
212912,air force base
249902,warplane
90,paris france
164889,eiffel tower paris
207928,19th century
225827,world's fair
257237,tour eiffel
2343,magic
5198,cold
5331,village
10854,time loop
13043,dating
18330,nature
33465,parallel world
40879,drunk
160213,festival
172505,ice sculpture
181128,frozen
208349,child
210024,anime
378,prison
1228,1970s
1706,experiment
9672,based on true story
195897,prison brutality
239390,human experiment
470,spy
917,journalism
918,newspaper
3664,research
4434,interview
6078,politics
6357,tobacco
8231,insider
11208,conspiracy theory
12193,reporter
209799,whistleblower
219681,tobacco industry
222517,legal drama
254459,legal thriller
10873,school
12377,zombie
162846,ghost
532,music record
578,rock 'n' roll
637,pop
898,hip-hop
2636,blues
3490,pop star
4562,rapper
4746,record producer
6031,music instrument
13027,wedding
34094,extramarital affair
179430,aftercreditsstinger
879,brain tumor
5086,telekinesis
6257,genius
6564,terminal illness
13005,doctor
163543,psionic power
6017,genetics
11829,infertility
13005,doctor
179095,evil doctor
186754,crime doctor
228611,fertility
253650,fertility clinic
288731,genetic science
352,secret passage
6054,friendship
12988,pirate
162846,ghost
171964,secret passageway
193728,hidden loot
642,robbery
1454,treasure
9727,thief
10051,heist
15009,criminal
207883,1940s
679,cyborg
1299,monster
7675,mechagodzilla
9663,sequel
9951,alien
10891,giant robot
11100,giant monster
14544,robot
14909,alien invasion
159099,gojira
161791,kaiju
207427,statue
210915,anguirus
257384,godzilla
90,paris france
1402,general
1956,world war ii
2199,opera
2317,conductor
2532,bomber
7113,paratroops
9904,french resistance
34117,cult film
157788,british soldier
189422,nazi occupation
192792,house painter
207883,1940s
221285,occupied france
251579,royal air force
1767,electric fence
1889,lake
5160,animal attack
6273,school trip
8723,poacher
9663,sequel
13031,creature
209092,killer crocodile
9840,romance
770,scotland yard
2887,manipulation
8250,victorian england
9332,psychological abuse
9826,murder
12565,psychological thriller
15274,nervous breakdown
191476,driven mad
214651,gaslight
236377,emotional abuse
267689,gaslighting
445,pornography
810,budapest hungary
1244,hungary
1936,blackmail
6150,faith
10085,betrayal
11001,religion
155888,teenage daughter
172143,evangelism
200568,jehovah's witness
226419,apostasy
240315,mother daughter relationship
1157,husband wife relationship
1523,obsession
2011,queen
2387,delhi india
3541,afghanistan
4344,musical
4892,sultan
6917,epic
9812,honor
9840,romance
13084,king
14643,battle
15060,period drama
33974,fortress
41011,based on song poem or rhyme
161257,medieval
181242,mongol
209365,history of india
215160,13th century
216932,ancient india
257111,mewar india
10353,agoraphobia
233,japan
10235,family relationships
12279,family drama
12369,tokyo japan
12987,poverty
13014,orphan
155419,shoplifting
190823,social realism
209085,shoplifter
232817,petty crimes
241445,asian origins
3725,pregnancy
5091,kiss
5098,sperm bank
9799,romantic comedy
13005,doctor
14768,single mother
159150,artificial insemination
176227,motherhood
179431,duringcreditsstinger
1700,massachusetts
2085,summer residence
2231,drug dealer
10683,coming of age
10776,marijuana
11733,drug dealing
13088,summer
155450,cape cod
200129,summer romance
210608,1990s
296608,teenager
3071,prince
4152,kingdom
4344,musical
6362,turtle
7376,princess
9663,sequel
3312,nuclear missile
13065,soldier
977,cat
1299,monster
1370,shapeshifting
2343,magic
10085,betrayal
10459,dilemma
18165,animal
33480,environmental
189092,journey
210024,anime
243143,wandering
248907,friendzone
4379,time travel
15395,antique
41586,archaeologist
1930,kidnapping
3713,chase
9098,trunk
14669,older man younger woman relationship
1402,general
1956,world war ii
4299,normandy france
5300,allies
5565,biography
6165,historical figure
9156,d-day
11110,dead soldier
11117,tank
11139,steel helmet
40850,destiny
271,competition
818,based on novel or book
1786,heart attack
2504,world war i
2702,golf
5571,great depression
7322,caddy
7464,alcoholism
214548,1930s
235152,savannah georgia
897,rap music
1326,infidelity
6203,loss
7312,road trip
8207,crook
9740,sociopath
9748,revenge
9854,artifact
11314,f word
12425,racism
15009,criminal
15291,on the road
18034,desert
41180,security guard
155419,shoplifting
160362,screwball
163975,reckless driving
167541,buddy comedy
167982,unlikely friendship
168736,carjacker
168750,advertising executive
168763,suv
179430,aftercreditsstinger
5332,greed
9672,based on true story
9826,murder
11454,scam
12670,los angeles california
208289,1980s
230479,lies
177027,lady in waiting
185011,hamlet
220787,reinterpretation
296116,shakespeare
1468,child murder
9409,north dakota
9736,little boy
11004,rural area
156780,sunflower
166484,raven
170646,death threat
516,child abuse
570,rape
3473,carnival
9672,based on true story
9826,murder
9866,basement
10041,dysfunctional family
10809,teenage girl
13006,torture
14765,church
14768,single mother
33722,true crime
160960,watching tv
167609,jumping on a bed
208992,1960s
211082,mistreatment
229809,female child abuser
818,based on novel or book
1468,child murder
10349,survival
18068,teenage boy
155746,deserted island
170309,dead children
170310,south sea island
170314,flogging
170322,degeneration
170330,swine
170333,innocence lost
170335,whipping
170336,asthmatic
170337,aeronautics
170339,rite
305164,faithful adaptation
970,parent child relationship
1009,baby
1599,midlife crisis
2246,confidence
3725,pregnancy
4995,aging
5600,daughter
9663,sequel
9714,remake
12670,los angeles california
33358,contraception
170521,gynecologist
10683,coming of age
13035,middle school
14534,relationship
163037,lgbt teen
182250,personal growth
210608,1990s
290327,seoul south korea
315641,park ji hu
